,user,song,timestamp
2961,user_01iQLLO6,IvVKoVUn9fFwO61R,2019-01-09 13:29
2962,user_01iQLLO6,fHSWSx1VRpUL9lEC,2019-01-09 13:32
2963,user_01iQLLO6,UBCzRSWmMSEAi323,2019-01-09 13:35
2964,user_01iQLLO6,Sr7I3A9W3ZHJm5hp,2019-01-09 13:48
2965,user_01iQLLO6,I83SVjp0YQLSlZHd,2019-01-09 14:07
2966,user_01iQLLO6,n6hvFzN0qgBJXjO6,2019-01-09 14:13
2967,user_01iQLLO6,rwox89Eg6Mf2998Z,2019-01-09 14:21
2968,user_01iQLLO6,5dcJbVL7Kmg9flth,2019-01-09 14:29
2969,user_01iQLLO6,k6Z0wghEzNR4l8GO,2019-01-09 17:49
2970,user_01iQLLO6,WkhwNA2TVyvE5uRj,2019-01-09 17:52
2971,user_01iQLLO6,mbpjcaof1p9ie3M8,2019-01-09 17:55
2972,user_01iQLLO6,WkhwNA2TVyvE5uRj,2019-01-09 17:55
2973,user_01iQLLO6,UrXvpy9eCGULvKGi,2019-01-09 17:57
2974,user_01iQLLO6,Na5KROKlvWggK3OW,2019-01-09 17:59
2975,user_01iQLLO6,vKmboRPuMgpMvCoX,2019-01-09 18:03
2976,user_01iQLLO6,vKmboRPuMgpMvCoX,2019-01-09 18:07
2977,user_01iQLLO6,Vnmvfjf3mghDrsXS,2019-01-09 18:07
2978,user_01iQLLO6,14N74r1lvacURjoM,2019-01-09 18:11
2979,user_01iQLLO6,14N74r1lvacURjoM,2019-01-09 18:14
2980,user_01iQLLO6,k5sQGuGwi6hAh46W,2019-01-09 18:14
2981,user_01iQLLO6,sVWVb1OkbbTx4wjc,2019-01-09 18:18
2982,user_01iQLLO6,A2M0YyLsp7Kgh96a,2019-01-09 18:21
2983,user_01iQLLO6,3noiDZ7r7lIkQG2D,2019-01-09 18:23
2984,user_01iQLLO6,K35jvxXnyAOVuYBJ,2019-01-09 18:26
2985,user_01iQLLO6,Og9xeCmkx13DO0T4,2019-01-09 18:29
2986,user_01iQLLO6,Og9xeCmkx13DO0T4,2019-01-09 18:32
2987,user_01iQLLO6,dbrENTH9gIBOtWp5,2019-01-09 18:32
2988,user_01iQLLO6,SBNrrRtZLoyQNRlk,2019-01-09 18:38
2989,user_01iQLLO6,SBNrrRtZLoyQNRlk,2019-01-09 18:41
2990,user_01iQLLO6,Z2kjdsfUwVn7X0i4,2019-01-09 19:01
2991,user_01iQLLO6,Z2kjdsfUwVn7X0i4,2019-01-09 19:05
2992,user_01iQLLO6,n5VFclNhmlCAQGQK,2019-01-09 19:09
2993,user_01iQLLO6,AnIUgG69WzBlVvIl,2019-01-09 19:13
2994,user_01iQLLO6,n5VFclNhmlCAQGQK,2019-01-09 19:13
2995,user_01iQLLO6,69B7C2eESq4a6Dhv,2019-01-09 19:17
2996,user_01iQLLO6,5ShsQ3dctLMFC3Xl,2019-01-09 19:24
2997,user_01iQLLO6,ekM5fVHisR4Mu6Zm,2019-01-09 19:29
2998,user_01iQLLO6,Ctb6Mf7DT1opuf2n,2019-01-09 19:32
2999,user_01iQLLO6,aQIoH8pOP8OsaxcC,2019-01-09 19:36
3000,user_01iQLLO6,9MYM3XkmRO8jvRu8,2019-01-09 19:39
3001,user_01iQLLO6,eGOuKz8KnruR0lJH,2019-01-09 19:43
3002,user_01iQLLO6,JPXlMEgtR6eqTf4V,2019-01-09 19:47
3003,user_01iQLLO6,mCKmtO5Qxlw1BOup,2019-01-10 10:46
3004,user_01iQLLO6,zFGeptnSxlRry5UM,2019-01-10 10:50
3005,user_01iQLLO6,f1CjYdLhkDdUZpIQ,2019-01-10 10:58
3006,user_01iQLLO6,3AFJhhbI2bMOuY9r,2019-01-10 11:03
3007,user_01iQLLO6,wJ56e2AXxFMuMB8o,2019-01-10 11:06
3008,user_01iQLLO6,CqPN4yA9qIha0kbS,2019-01-11 13:56
3009,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 11:28
3010,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 11:38
3011,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 12:37
3012,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 12:41
3013,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 12:47
3014,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 12:51
3015,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-16 13:42
3016,user_01iQLLO6,K6wckSCAbuG12HeI,2019-01-16 13:46
3017,user_01iQLLO6,iUafUrp9PMMVUVSL,2019-01-16 13:50
3018,user_01iQLLO6,Us5pJA6qpKW8A0Vx,2019-01-16 13:55
3019,user_01iQLLO6,QLS7kji6YU3Urwsg,2019-01-16 13:59
3020,user_01iQLLO6,yeZV9gXzWkSuBJ01,2019-01-16 14:01
3021,user_01iQLLO6,1XZP3bEawLbWfSkM,2019-01-16 14:06
3022,user_01iQLLO6,pp6OBCcyTqegySiT,2019-01-16 14:09
3023,user_01iQLLO6,mzEaq6tpSuiDr4Sn,2019-01-16 14:12
3024,user_01iQLLO6,JZwvk9mTUfmwP3zu,2019-01-16 17:36
3025,user_01iQLLO6,yaEc8qISUiGpAgPI,2019-01-16 17:40
3026,user_01iQLLO6,nQUSnhxqUVpvTRdL,2019-01-16 17:42
3027,user_01iQLLO6,9Mh7EA8ekqtWsYQr,2019-01-16 17:45
3028,user_01iQLLO6,A7Rs3GTZFquYexSF,2019-01-16 17:50
3029,user_01iQLLO6,EUZOOIDcvgoBLIV6,2019-01-16 17:54
3030,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-17 13:35
3031,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-17 13:39
3032,user_01iQLLO6,P5eCxXRxmghs7g35,2019-01-17 13:43
3033,user_01iQLLO6,wCMFD2836A8oH1AT,2019-01-17 16:07
3034,user_01iQLLO6,iUafUrp9PMMVUVSL,2019-01-17 16:11
3035,user_01iQLLO6,deoYqxyxLFerHwUF,2019-01-17 16:15
3036,user_01iQLLO6,2na6vWTMFrx7uNc1,2019-01-17 16:18
3037,user_01iQLLO6,9Mh7EA8ekqtWsYQr,2019-01-17 16:21
3038,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-17 16:26
3039,user_01iQLLO6,Vohf4vB4DBBlvHkm,2019-01-17 16:30
3040,user_01iQLLO6,cSwwbERmDfAGbfBM,2019-01-17 16:33
3041,user_01iQLLO6,Zs1WWi0DtnU4HhKI,2019-01-17 16:36
3042,user_01iQLLO6,kVmUpWghuKxNekDH,2019-01-17 16:40
3043,user_01iQLLO6,EUZOOIDcvgoBLIV6,2019-01-17 16:44
3044,user_01iQLLO6,yaEc8qISUiGpAgPI,2019-01-17 16:47
3045,user_01iQLLO6,A7Rs3GTZFquYexSF,2019-01-17 16:49
3046,user_01iQLLO6,k6Z0wghEzNR4l8GO,2019-01-17 18:31
3047,user_01iQLLO6,k5sQGuGwi6hAh46W,2019-01-17 18:34
3048,user_01iQLLO6,14N74r1lvacURjoM,2019-01-17 18:37
3049,user_01iQLLO6,Z2kjdsfUwVn7X0i4,2019-01-17 18:41
3050,user_01iQLLO6,aQIoH8pOP8OsaxcC,2019-01-17 18:45
3051,user_01iQLLO6,dbrENTH9gIBOtWp5,2019-01-17 18:48
3052,user_01iQLLO6,Og9xeCmkx13DO0T4,2019-01-17 18:52
3053,user_01iQLLO6,SBNrrRtZLoyQNRlk,2019-01-17 18:55
3054,user_01iQLLO6,sVWVb1OkbbTx4wjc,2019-01-17 18:58
3055,user_01iQLLO6,UrXvpy9eCGULvKGi,2019-01-17 19:10
3056,user_01iQLLO6,mbpjcaof1p9ie3M8,2019-01-17 19:12
3057,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-20 02:05
3058,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-21 10:09
3059,user_01iQLLO6,JZwvk9mTUfmwP3zu,2019-01-21 10:14
3060,user_01iQLLO6,nQqLodZ9GtuTutwF,2019-01-21 10:17
3061,user_01iQLLO6,gT9V3DqSuyesMVDW,2019-01-21 10:21
3062,user_01iQLLO6,o88dB9AHuXSvpCqq,2019-01-21 10:25
3063,user_01iQLLO6,P5eCxXRxmghs7g35,2019-01-21 10:29
3064,user_01iQLLO6,1SxZLIiC4YM6zzO7,2019-01-21 10:35
3065,user_01iQLLO6,PY4YpEDjmL5mnjZs,2019-01-21 10:38
3066,user_01iQLLO6,0O2Gqrb8UsYZtahU,2019-01-21 10:41
3067,user_01iQLLO6,7RsKUySRmaNWlZia,2019-01-21 10:45
3068,user_01iQLLO6,n3umHTKJLAFoYhNS,2019-01-21 10:49
3069,user_01iQLLO6,7xUcbwVVP5mOXGj7,2019-01-21 10:51
3070,user_01iQLLO6,Vohf4vB4DBBlvHkm,2019-01-21 10:55
3071,user_01iQLLO6,Zs1WWi0DtnU4HhKI,2019-01-21 10:58
3072,user_01iQLLO6,2na6vWTMFrx7uNc1,2019-01-21 11:02
3073,user_01iQLLO6,wCMFD2836A8oH1AT,2019-01-21 11:05
3074,user_01iQLLO6,onfl6TnAN8An3kMr,2019-01-21 11:10
3075,user_01iQLLO6,30t0E6VjzZNzBgIN,2019-01-21 11:15
3076,user_01iQLLO6,wvFEluXhB2BxERWz,2019-01-21 11:18
3077,user_01iQLLO6,zvNnbDSgevQ3A35j,2019-01-21 11:23
3078,user_01iQLLO6,Ctb6Mf7DT1opuf2n,2019-01-21 11:27
3079,user_01iQLLO6,qByYLV3fzaXVJ1ar,2019-01-21 11:31
3080,user_01iQLLO6,04xnUkMuWlj5eDgn,2019-01-21 11:42
3081,user_01iQLLO6,MsdcyjZoEjigdrEJ,2019-01-21 11:52
3082,user_01iQLLO6,PJn2Zl79tSn1S1eK,2019-01-21 11:56
3083,user_01iQLLO6,6c2oaso02OCr7LhQ,2019-01-21 12:00
3084,user_01iQLLO6,KNMcl1RPY0WzBsbT,2019-01-21 12:11
3085,user_01iQLLO6,lJKIbZNzpS6IsNgh,2019-01-21 12:15
3086,user_01iQLLO6,is0rPsNf1mUDhI4x,2019-01-21 12:19
3087,user_01iQLLO6,F399DU8MONX53kWN,2019-01-21 12:21
3088,user_01iQLLO6,XoMG0o4MGJO3IQLm,2019-01-21 12:26
3089,user_01iQLLO6,UNo8XHQHm0H8asCT,2019-01-21 12:29
3090,user_01iQLLO6,I4EyFBU40XhzU4C3,2019-01-21 12:33
3091,user_01iQLLO6,xb1Dth5dstzSX9y4,2019-01-21 12:36
3092,user_01iQLLO6,nfVNJlHreFIa7gZN,2019-01-21 12:40
3093,user_01iQLLO6,ywzGcnOy4CwT0wrJ,2019-01-21 12:44
3094,user_01iQLLO6,n1QizyecQbyFQxnN,2019-01-21 13:07
3095,user_01iQLLO6,Gcm7ndN1FWAaY4oi,2019-01-22 14:39
3096,user_01iQLLO6,LsQ24D3sA0mK9iXd,2019-01-22 14:42
3097,user_01iQLLO6,S8DuQMRIDW9Tc0Av,2019-01-22 14:50
3098,user_01iQLLO6,iH01c6hRXs4jWd6U,2019-01-22 14:53
3099,user_01iQLLO6,EcVunD6IyD7d11QG,2019-01-22 15:00
3100,user_01iQLLO6,29qPz9aGO6jdkDqm,2019-01-22 15:06
3101,user_01iQLLO6,VKvF5oSWmxCDL97f,2019-01-22 15:10
3102,user_01iQLLO6,ChEJfwuYjfSqlJQO,2019-01-22 15:14
3103,user_01iQLLO6,IBfi1odE9RapfJb9,2019-01-22 15:18
3104,user_01iQLLO6,nc5HsdmA65fFzE81,2019-01-22 15:21
3105,user_01iQLLO6,xuOQbsNitsVh3aZl,2019-01-22 15:25
3106,user_01iQLLO6,RYsuTpar7nhQbwj9,2019-01-22 15:29
3107,user_01iQLLO6,c9I6gyKgENn7bD5D,2019-01-22 15:34
3108,user_01iQLLO6,X4fkzkyHslEut5Tc,2019-01-22 15:52
3109,user_01iQLLO6,tdIbKNDx39rOhL4Z,2019-01-25 12:01
3110,user_01iQLLO6,CiLFjUJvYWGmyr2d,2019-01-25 12:06
3111,user_01iQLLO6,bwF6WFgG72FvarGJ,2019-01-25 12:10
3112,user_01iQLLO6,nc5HsdmA65fFzE81,2019-01-25 12:13
3113,user_01iQLLO6,l0ahobbDqRsCaepj,2019-01-25 12:16
3114,user_01iQLLO6,lJKIbZNzpS6IsNgh,2019-01-25 12:20
3115,user_01iQLLO6,VtF32nX4mmVRGMEj,2019-01-25 12:24
3116,user_01iQLLO6,gfUBdwakeKSMyNEM,2019-01-25 12:28
3117,user_01iQLLO6,POdgTSLBnoFJaj2x,2019-01-25 12:33
3118,user_01iQLLO6,KVNTAVj6n3JYvD62,2019-01-25 12:37
3119,user_01iQLLO6,4rbvP2ZF2o9Bnv05,2019-01-25 12:42
3120,user_01iQLLO6,KZOjRyaVBPrGHAnx,2019-01-25 12:50
3121,user_01iQLLO6,IO05MYQDzedyruwW,2019-01-25 12:55
3122,user_01iQLLO6,xupOu9psHLlU8iAa,2019-01-25 12:56
3123,user_01iQLLO6,SSA3WorrB4G8ww60,2019-01-25 12:59
3124,user_01iQLLO6,zeJfbvManM5xVqDL,2019-01-25 13:01
3125,user_01iQLLO6,bU9zsndJzZ8fRZ92,2019-01-25 13:02
3126,user_01iQLLO6,gnnqn0lvz2RaGSeX,2019-01-25 13:07
3127,user_01iQLLO6,7kGopsVyrPw3BBAB,2019-01-25 13:11
3128,user_01iQLLO6,D6OSxHIxXgCoRWjH,2019-01-25 13:16
3129,user_01iQLLO6,KgO4ueqRwHDqhvzL,2019-01-25 13:26
3130,user_01iQLLO6,2AXJ0dH34nDJXpcB,2019-01-25 13:28
3131,user_01iQLLO6,G38EbmZnsdSwVtMR,2019-01-25 13:32
3132,user_01iQLLO6,1PTx4dIMzLuYxyOD,2019-01-25 13:35
3133,user_01iQLLO6,ipqVXbpJlqaYCvVl,2019-01-25 13:40
3134,user_01iQLLO6,rFl0cKwGq6y8w8bM,2019-01-25 13:42
3135,user_01iQLLO6,SNhE8t97xvgp1Ihk,2019-01-25 13:47
3136,user_01iQLLO6,ae4gTp2329gBuzdd,2019-01-25 13:50
3137,user_01iQLLO6,jmLECNL0AyaraER2,2019-01-25 13:51
3138,user_01iQLLO6,iVrL70KdTwHAZs7U,2019-01-25 13:51
3139,user_01iQLLO6,aQIoH8pOP8OsaxcC,2019-01-25 13:55
3140,user_01iQLLO6,t1Wk5hS3LYapuyV7,2019-01-25 13:58
3141,user_01iQLLO6,WwSQqMIUb6Oc00oH,2019-01-25 14:01
3142,user_01iQLLO6,K35jvxXnyAOVuYBJ,2019-01-25 14:04
3143,user_01iQLLO6,OZI2HLGPPGFC5f3Y,2019-01-25 14:32
3144,user_01iQLLO6,YGZcp46xm8Baj8Q9,2019-01-25 14:35
3145,user_01iQLLO6,k6Z0wghEzNR4l8GO,2019-01-25 14:37
3146,user_01iQLLO6,POdgTSLBnoFJaj2x,2019-01-25 14:43
3147,user_01iQLLO6,4cs3JsHc4XXOOStS,2019-01-25 14:46
3148,user_01iQLLO6,2FL4WLRSWf6rLjNd,2019-01-25 14:53
3149,user_01iQLLO6,dPa2ZmGsMqympPA0,2019-01-25 14:58
3150,user_01iQLLO6,eawvJhfISkbW9xCJ,2019-01-25 15:14
3151,user_01iQLLO6,HaUHT4EPFg8DOxdl,2019-01-25 15:18
3152,user_01iQLLO6,hn1Z3OcZ4HM3hcIi,2019-01-25 15:21
3153,user_01iQLLO6,vgQeY9f1Y5LPmvM9,2019-01-25 15:24
3154,user_01iQLLO6,UrXvpy9eCGULvKGi,2019-01-25 15:26
3155,user_01iQLLO6,ekM5fVHisR4Mu6Zm,2019-01-25 15:29
3156,user_01iQLLO6,5ShsQ3dctLMFC3Xl,2019-01-25 15:40
3157,user_01iQLLO6,aQIoH8pOP8OsaxcC,2019-01-25 15:44
3158,user_01iQLLO6,anFPQOBQz4WPD1ob,2019-01-25 15:47
3159,user_01iQLLO6,3AFJhhbI2bMOuY9r,2019-01-25 15:50
3160,user_01iQLLO6,wJ56e2AXxFMuMB8o,2019-01-25 15:53
3161,user_01iQLLO6,tEKwMIokRztI0pnn,2019-01-25 16:00
3162,user_01iQLLO6,xzPWocaF5QrXsCho,2019-01-25 16:03
3163,user_01iQLLO6,xzPWocaF5QrXsCho,2019-01-25 16:06
3164,user_01iQLLO6,FQuSKuVJGda6AnSj,2019-01-25 16:10
3165,user_01iQLLO6,77dvawLMU5rvOvVp,2019-01-25 16:14
3166,user_01iQLLO6,w7WPCboczcffODnk,2019-01-25 16:18
3167,user_01iQLLO6,COFT03Kmk9UMGzrK,2019-01-25 16:21
3168,user_01iQLLO6,Rnk2r9vArzXrHbGT,2019-01-25 16:25
3169,user_01iQLLO6,3AFJhhbI2bMOuY9r,2019-01-25 16:28
3170,user_01iQLLO6,wJ56e2AXxFMuMB8o,2019-01-25 16:31
3171,user_01iQLLO6,Lk8lLo65Cnex230c,2019-01-25 16:40
3172,user_01iQLLO6,b15nkmpmStC43Yr8,2019-01-25 16:45
3173,user_01iQLLO6,XoMG0o4MGJO3IQLm,2019-01-25 16:50
3174,user_01iQLLO6,is0rPsNf1mUDhI4x,2019-01-25 16:53
3175,user_01iQLLO6,kVRuzUUqhlDQGWwD,2019-01-25 16:57
3176,user_01iQLLO6,Azcw8iZ1ufUeR8Sb,2019-01-25 17:02
3177,user_01iQLLO6,YQAhQJrci52RNpdA,2019-01-25 17:06
3178,user_01iQLLO6,gfUBdwakeKSMyNEM,2019-01-25 17:06
3179,user_01iQLLO6,lDdn8wtLpsJjWBeJ,2019-01-25 17:14
3180,user_01iQLLO6,k563NNObo7tvLBtP,2019-01-25 19:35
3181,user_01iQLLO6,LsVQdqyna6hzqngh,2019-01-25 19:37
3182,user_01iQLLO6,7xbi3ICIo8pYrOv0,2019-01-25 19:38
3183,user_01iQLLO6,BtfyfFQXI72yc9ou,2019-01-25 19:40
3184,user_01iQLLO6,PT014Fj8CiujHbZ1,2019-01-25 19:40
3185,user_01iQLLO6,b2txUbCvlgHUCoxt,2019-01-25 19:42
3186,user_01iQLLO6,TmgzNAsN7rX3RsML,2019-01-25 19:44
3187,user_01iQLLO6,wJAyQ1k0Qf6QsKhz,2019-01-25 19:44
3188,user_01iQLLO6,RcJmVGZs1HfXb5Er,2019-01-25 19:45
3189,user_01iQLLO6,Xkt46vu5kX4H4C7Q,2019-01-25 19:47
3190,user_01iQLLO6,5HrHuYuaerxHHZHm,2019-01-25 19:50
3191,user_01iQLLO6,M2cvWb5qIzlJOEBO,2019-01-25 19:51
3192,user_01iQLLO6,4iJg0IDs7rCmQuOc,2019-01-25 19:52
3193,user_01iQLLO6,CyiQ4oHNJJsYFY6n,2019-01-25 19:56
3194,user_01iQLLO6,Trpc4frHzuYydiOO,2019-01-25 20:00
3195,user_01iQLLO6,947nAPWvvBFUeUTh,2019-01-25 20:01
3196,user_01iQLLO6,bEHl53Khv2Rj6zwv,2019-01-25 20:03
3197,user_01iQLLO6,p3uELTjaKbYtQZST,2019-01-25 20:04
3198,user_01iQLLO6,SlvwdAgiy5rappEP,2019-01-25 20:09
3199,user_01iQLLO6,IvVKoVUn9fFwO61R,2019-01-27 12:55
3200,user_01iQLLO6,cSwwbERmDfAGbfBM,2019-01-27 12:59
3201,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-28 15:47
3202,user_01iQLLO6,v5ljKfVq6oWerL0R,2019-01-28 15:51
3203,user_01iQLLO6,JZwvk9mTUfmwP3zu,2019-01-28 15:53
3204,user_01iQLLO6,7RsKUySRmaNWlZia,2019-01-28 15:56
3205,user_01iQLLO6,0O2Gqrb8UsYZtahU,2019-01-28 16:00
3206,user_01iQLLO6,nQqLodZ9GtuTutwF,2019-01-28 16:04
3207,user_01iQLLO6,dKYT3ZhnC7X1H7FA,2019-01-28 16:07
3208,user_01iQLLO6,wCMFD2836A8oH1AT,2019-01-28 16:11
3209,user_01iQLLO6,1SxZLIiC4YM6zzO7,2019-01-28 16:15
3210,user_01iQLLO6,n3umHTKJLAFoYhNS,2019-01-28 16:19
3211,user_01iQLLO6,7xUcbwVVP5mOXGj7,2019-01-28 16:22
3212,user_01iQLLO6,P5eCxXRxmghs7g35,2019-01-28 16:25
3213,user_01iQLLO6,Zs1WWi0DtnU4HhKI,2019-01-28 16:30
3214,user_01iQLLO6,2na6vWTMFrx7uNc1,2019-01-28 16:34
3215,user_01iQLLO6,Vohf4vB4DBBlvHkm,2019-01-28 16:37
3216,user_01iQLLO6,yjl4TOtGkKDXqIwY,2019-01-28 16:48
3217,user_01iQLLO6,EUZOOIDcvgoBLIV6,2019-01-28 16:53
3218,user_01iQLLO6,mt1bhfJy6YwlgUo8,2019-01-28 16:56
3219,user_01iQLLO6,o88dB9AHuXSvpCqq,2019-01-28 16:59
3220,user_01iQLLO6,deoYqxyxLFerHwUF,2019-01-28 17:04
3221,user_01iQLLO6,9Mh7EA8ekqtWsYQr,2019-01-28 17:07
3222,user_01iQLLO6,A7Rs3GTZFquYexSF,2019-01-28 17:11
3223,user_01iQLLO6,PY4YpEDjmL5mnjZs,2019-01-28 17:15
3224,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-28 17:19
3225,user_01iQLLO6,23XLiHxNqZm6abkx,2019-01-28 17:23
3226,user_01iQLLO6,cSwwbERmDfAGbfBM,2019-01-28 17:27
3227,user_01iQLLO6,iUafUrp9PMMVUVSL,2019-01-28 17:30
3228,user_01iQLLO6,yaEc8qISUiGpAgPI,2019-01-28 17:34
3229,user_01iQLLO6,8lAJMgx3OJaNUIji,2019-01-28 17:37
3230,user_01iQLLO6,kVmUpWghuKxNekDH,2019-01-28 17:41
3231,user_01iQLLO6,gT9V3DqSuyesMVDW,2019-01-28 17:44
3232,user_01iQLLO6,nQUSnhxqUVpvTRdL,2019-01-28 17:49
3233,user_01iQLLO6,JZwvk9mTUfmwP3zu,2019-01-28 17:53
3234,user_01iQLLO6,7RsKUySRmaNWlZia,2019-01-28 17:57
3235,user_01iQLLO6,0O2Gqrb8UsYZtahU,2019-01-28 18:00
3236,user_01iQLLO6,nQqLodZ9GtuTutwF,2019-01-28 18:04
3237,user_01iQLLO6,dKYT3ZhnC7X1H7FA,2019-01-29 17:22
3238,user_01iQLLO6,wCMFD2836A8oH1AT,2019-01-29 17:26
3239,user_01iQLLO6,1SxZLIiC4YM6zzO7,2019-01-29 17:30
3240,user_01iQLLO6,n3umHTKJLAFoYhNS,2019-01-29 17:34
3241,user_01iQLLO6,7xUcbwVVP5mOXGj7,2019-01-29 17:37
3242,user_01iQLLO6,P5eCxXRxmghs7g35,2019-01-29 17:40
3243,user_01iQLLO6,Zs1WWi0DtnU4HhKI,2019-01-29 17:45
3244,user_01iQLLO6,2na6vWTMFrx7uNc1,2019-01-29 17:49
3245,user_01iQLLO6,Vohf4vB4DBBlvHkm,2019-01-29 17:56
3246,user_01iQLLO6,yjl4TOtGkKDXqIwY,2019-01-29 17:56
3247,user_01iQLLO6,EUZOOIDcvgoBLIV6,2019-01-29 18:00
3248,user_01iQLLO6,mt1bhfJy6YwlgUo8,2019-01-29 18:03
3249,user_01iQLLO6,o88dB9AHuXSvpCqq,2019-01-29 18:07
3250,user_01iQLLO6,deoYqxyxLFerHwUF,2019-01-29 18:11
3251,user_01iQLLO6,9Mh7EA8ekqtWsYQr,2019-01-29 18:14
3252,user_01iQLLO6,A7Rs3GTZFquYexSF,2019-01-29 18:19
3253,user_01iQLLO6,PY4YpEDjmL5mnjZs,2019-01-29 18:23
3254,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-01-29 18:26
3255,user_01iQLLO6,23XLiHxNqZm6abkx,2019-01-29 18:30
3256,user_01iQLLO6,cSwwbERmDfAGbfBM,2019-01-29 18:34
3257,user_01iQLLO6,iUafUrp9PMMVUVSL,2019-01-29 18:37
3258,user_01iQLLO6,yaEc8qISUiGpAgPI,2019-01-29 18:42
3259,user_01iQLLO6,8lAJMgx3OJaNUIji,2019-01-29 18:44
3260,user_01iQLLO6,kVmUpWghuKxNekDH,2019-01-29 18:48
3261,user_01iQLLO6,gT9V3DqSuyesMVDW,2019-01-29 18:52
3262,user_01iQLLO6,nQUSnhxqUVpvTRdL,2019-01-29 18:56
3263,user_01iQLLO6,JZwvk9mTUfmwP3zu,2019-01-30 00:00
3264,user_01iQLLO6,9Mh7EA8ekqtWsYQr,2019-01-30 01:05
3265,user_01iQLLO6,Errtc6xbxIFgMq59,2019-01-30 18:47
3266,user_01iQLLO6,UJo682wvYcPZLWZV,2019-01-30 18:50
3267,user_01iQLLO6,CKeglxBLmHxDqfE7,2019-01-30 18:52
3268,user_01iQLLO6,AIudGBRcdB1SloB8,2019-01-30 18:55
3269,user_01iQLLO6,7fKDLMpcs06DdsO3,2019-01-30 18:59
3270,user_01iQLLO6,DB8TBjBLiSKdY2sf,2019-01-30 19:03
3271,user_01iQLLO6,yeZV9gXzWkSuBJ01,2019-01-30 19:07
3272,user_01iQLLO6,5VoBolIan5FHk9lw,2019-01-30 19:11
3273,user_01iQLLO6,OXiDLmO0FmpvcZSv,2019-01-30 19:18
3274,user_01iQLLO6,9Mh7EA8ekqtWsYQr,2019-01-30 19:27
3275,user_01iQLLO6,dKYT3ZhnC7X1H7FA,2019-01-30 19:31
3276,user_01iQLLO6,bMRkk6sNICu7LBWp,2019-01-30 19:35
3277,user_01iQLLO6,t4yILBEygUAqw4Mi,2019-01-30 19:38
3278,user_01iQLLO6,pXcQxZRGiERBrGEB,2019-01-30 19:42
3279,user_01iQLLO6,cSwwbERmDfAGbfBM,2019-01-30 19:45
3280,user_01iQLLO6,7xUcbwVVP5mOXGj7,2019-01-30 19:48
3281,user_01iQLLO6,cxm6gKOAoxO77YLP,2019-02-04 10:24
3282,user_01iQLLO6,1SxZLIiC4YM6zzO7,2019-02-04 10:28
3283,user_01iQLLO6,botiD7zE4uDh9IwJ,2019-02-04 10:31
3284,user_01iQLLO6,Vohf4vB4DBBlvHkm,2019-02-04 10:35
3285,user_01iQLLO6,PY4YpEDjmL5mnjZs,2019-02-04 10:43
3286,user_01iQLLO6,nQqLodZ9GtuTutwF,2019-02-04 10:46
3287,user_01iQLLO6,TwCjFUM1OaNCjCKC,2019-02-04 10:50
3288,user_01iQLLO6,iUafUrp9PMMVUVSL,2019-02-04 10:52
3289,user_01iQLLO6,Zs1WWi0DtnU4HhKI,2019-02-04 10:57
3290,user_01iQLLO6,mt1bhfJy6YwlgUo8,2019-02-04 11:00
3291,user_01iQLLO6,7RsKUySRmaNWlZia,2019-02-04 11:04
3292,user_01iQLLO6,A7Rs3GTZFquYexSF,2019-02-04 11:07
3293,user_01iQLLO6,0O2Gqrb8UsYZtahU,2019-02-04 11:11
3294,user_01iQLLO6,b35FyntYBrV84iaN,2019-02-04 11:15
3295,user_01iQLLO6,wCMFD2836A8oH1AT,2019-02-04 11:18
3296,user_01iQLLO6,EUZOOIDcvgoBLIV6,2019-02-04 11:22
3297,user_01iQLLO6,1EMOQ2XkcQvcNVJ2,2019-02-04 11:25
3298,user_01iQLLO6,2na6vWTMFrx7uNc1,2019-02-04 11:28
3299,user_01iQLLO6,bxZGTBLEsEsBuhLu,2019-02-04 11:31
3300,user_01iQLLO6,8lAJMgx3OJaNUIji,2019-02-04 11:35
3301,user_01iQLLO6,j671IpSRZCnCj2Pg,2019-02-04 11:42
3302,user_01iQLLO6,3BxDIaNzK3knd5Jf,2019-02-04 11:47
3303,user_01iQLLO6,Vohf4vB4DBBlvHkm,2019-02-04 11:55
3304,user_01iQLLO6,B8lsc7G8bN4Br5NW,2019-02-04 11:59
3305,user_01iQLLO6,mUCUUhZ28xie3TfC,2019-02-04 12:03
3306,user_01iQLLO6,dqaAcAKoO901nMfZ,2019-02-04 12:09
